,Presion,Tonelaje,Velocidad,%Solidos,Potencia,F80,Brazo,picos_intens
13270,5728.5,3302.1,8.73,72.42,10672.15,75.36,2.14,0.0
13271,5860.07,3219.16,8.68,77.75,11221.05,57.02,2.2,0.0
13272,5871.88,4131.34,8.78,84.36,10450.16,42.35,2.03,0.0
13273,5884.0,0.63,0.1,24.91,-0.08,55.59,-0.0,1.0
13274,5986.39,3200.49,8.89,74.19,12746.92,85.99,2.39,0.0
13275,6156.43,2981.96,9.33,73.15,15033.43,81.28,2.61,0.0
13276,5994.86,3749.76,9.34,74.97,13292.08,84.65,2.37,0.0
13277,6124.87,3000.87,8.73,76.53,11071.63,78.11,2.06,1.0
13278,6133.49,3195.34,8.75,74.64,10637.8,74.38,1.99,0.0
13279,5711.66,4078.33,8.73,82.41,9687.84,41.58,1.94,0.0
13280,5941.87,3766.6,9.23,75.17,12769.53,76.86,2.35,0.0
13281,6130.28,2992.77,8.73,77.15,11096.15,77.51,2.08,1.0
13282,5848.3,4114.23,8.78,83.29,10486.48,44.53,2.04,0.0
13283,6111.05,3276.09,9.0,78.44,14213.32,68.28,2.58,0.0
13284,6184.05,3431.57,8.94,79.49,12226.97,67.27,2.22,0.0
13285,6149.23,4031.4,8.92,74.11,12056.26,58.08,2.21,0.0
13286,6099.81,3011.88,9.33,72.93,14670.18,81.79,2.57,0.0
13287,5968.96,4360.95,8.76,77.8,11736.23,65.9,2.24,0.0
13288,6062.19,3776.03,8.93,77.05,10947.25,77.01,2.02,0.0
13289,5867.54,4198.95,8.78,83.23,10420.85,41.85,2.02,0.0
13290,6081.54,2783.43,8.63,74.46,10563.62,57.94,2.02,1.0
13291,6038.37,3428.22,8.93,80.16,11649.25,57.79,2.16,0.0
13292,5973.25,2553.45,8.58,78.44,11276.45,60.89,2.22,0.0
13293,6100.36,3088.04,8.82,76.75,10744.54,68.97,2.02,1.0
13294,6069.01,3196.33,8.63,76.83,10407.1,60.52,1.98,0.0
13295,5796.36,4201.35,8.82,82.33,10095.28,42.25,1.97,0.0
13296,5850.93,3963.09,8.91,79.49,9500.78,42.69,1.82,0.0
13297,6070.24,3017.54,8.62,77.84,10478.5,74.11,2.0,1.0
13298,5926.45,2266.72,8.16,78.31,10604.04,39.22,2.19,0.0
13299,6155.22,3280.52,9.02,77.89,14296.37,69.28,2.57,0.0
13300,5775.93,3155.24,9.03,74.08,11501.88,69.26,2.2,0.0
13301,6050.57,2975.65,8.66,77.27,10769.63,75.26,2.07,1.0
13302,6052.9,3334.18,8.85,80.87,11570.93,41.18,2.15,0.0
13303,5905.98,3386.06,8.79,73.84,12087.89,75.3,2.32,0.0
13304,6198.46,2608.6,9.03,70.09,15172.3,79.47,2.71,0.0
13305,5939.5,2950.09,8.68,72.82,12342.72,80.7,2.39,0.0
13306,5958.98,3414.93,8.89,75.5,12354.02,77.08,2.34,0.0
13307,6040.15,3725.9,8.72,71.98,10531.41,61.36,1.99,0.0
13308,6094.45,3317.6,9.0,77.89,14131.28,67.42,2.58,0.0
13309,6035.62,3665.75,8.73,74.61,10650.27,57.79,2.03,0.0
13310,5820.48,4199.67,8.82,83.47,9996.28,42.58,1.94,0.0
13311,6055.34,3661.24,8.93,77.62,11056.78,67.58,2.04,0.0
13312,6266.02,2604.6,8.83,74.44,11843.1,79.84,2.14,0.0
13313,6098.5,3295.86,9.0,78.02,14115.51,67.52,2.57,0.0
13314,5876.08,4069.38,8.91,79.94,9595.01,52.78,1.83,0.0
13315,6136.84,3316.02,8.84,74.61,11024.18,66.79,2.03,0.0
13316,6036.91,3200.82,8.88,77.72,13192.89,68.4,2.45,0.0
13317,5920.69,2980.68,8.98,73.63,12932.83,75.41,2.43,0.0
13318,6127.92,3011.87,8.74,76.57,11060.23,79.36,2.08,1.0
13319,5939.83,3365.79,9.33,74.99,13072.02,60.18,2.36,0.0
13320,5729.45,2778.35,8.75,69.19,10892.88,80.51,2.16,0.0
13321,6068.0,3702.39,8.95,78.08,11349.43,61.25,2.08,0.0
13322,6139.28,4498.62,8.63,78.69,11431.71,49.55,2.17,0.0
13323,6140.17,3314.23,8.83,74.62,10945.77,66.55,2.04,0.0
13324,5980.03,3407.37,8.71,73.04,12423.63,85.93,2.39,0.0
13325,6006.68,3452.35,8.94,78.16,11391.65,71.25,2.11,0.0
13326,6061.0,3791.03,8.67,76.77,10499.93,56.19,2.01,0.0
13327,5929.06,4007.5,8.64,79.38,11076.12,55.26,2.17,0.0
13328,6136.83,3080.95,8.75,74.54,10615.75,75.62,1.98,0.0
13329,6019.0,3438.22,8.94,78.34,11373.83,74.13,2.12,0.0
13330,5898.02,3470.69,9.03,74.31,12398.1,82.65,2.34,0.0
13331,5883.72,4079.9,8.91,80.79,9732.42,60.97,1.86,0.0
13332,6198.82,2608.3,9.03,70.45,15209.84,79.61,2.72,0.0
13333,5952.5,4340.05,8.74,77.92,11705.95,61.83,2.22,0.0
13334,5947.15,3408.58,8.88,75.59,12355.7,77.01,2.35,0.0
13335,5763.7,4191.07,8.84,84.2,9855.16,38.82,1.93,0.0
13336,6026.72,3298.78,9.03,75.76,13916.06,70.3,2.55,0.0
13337,5954.97,3510.66,8.83,74.43,10974.26,49.42,2.09,0.0
13338,5920.09,3001.22,8.94,76.06,10570.95,52.29,1.99,0.0
13339,5961.54,3244.1,8.93,76.98,10879.0,50.42,2.05,0.0
13340,6063.56,4095.32,8.91,77.09,13062.1,63.67,2.41,0.0
13341,6022.0,3647.44,8.73,74.47,10588.96,59.29,2.02,1.0
13342,5775.11,4107.83,8.68,77.93,10164.75,44.6,2.02,0.0
13343,5957.51,3419.64,8.83,75.27,12579.42,65.73,2.37,0.0
13344,5710.61,4106.14,8.73,81.86,9667.82,41.63,1.94,0.0
13345,5952.5,4335.79,8.74,77.75,11722.88,61.5,2.24,0.0
13346,6030.3,3315.39,9.03,75.84,13865.35,69.85,2.55,0.0
13347,6122.11,2997.63,8.74,76.78,11067.83,77.59,2.06,1.0
13348,5864.13,4005.78,8.94,81.49,9693.56,61.12,1.85,0.0
13349,5947.84,3340.52,9.33,74.94,13100.15,61.39,2.35,0.0
13350,6153.95,3033.96,8.76,74.01,10717.81,71.51,2.0,0.0
13351,6143.32,4499.46,8.63,78.59,11375.81,48.29,2.15,0.0
13352,6211.0,2791.3,8.83,75.24,11258.23,74.26,2.06,0.0
13353,5888.32,4013.47,8.91,79.07,9631.77,42.28,1.83,0.0
13354,6072.48,3397.0,8.93,76.85,11460.63,78.65,2.11,0.0
13355,6030.56,3658.17,8.72,76.84,10541.9,77.78,2.01,0.0
13356,6093.76,3067.55,8.83,76.83,10770.51,49.33,2.01,1.0
13357,5968.21,3318.77,8.94,76.66,10894.53,52.94,2.05,0.0
13358,6045.82,3183.84,8.64,76.97,10242.87,58.12,1.98,0.0
13359,6061.01,3182.58,8.95,77.73,13318.64,69.38,2.45,0.0
13360,5961.15,3229.39,8.93,77.0,10894.75,50.05,2.04,0.0
13361,6117.87,3472.6,8.96,72.73,11295.96,66.01,2.05,0.0
13362,6053.57,3209.28,8.92,77.82,13393.76,68.73,2.48,0.0
13363,5951.5,3490.72,8.91,77.23,12514.67,76.28,2.36,0.0
13364,5611.57,3087.96,8.7,82.12,9330.04,50.96,1.91,0.0
13365,6115.5,2989.89,9.33,72.75,14782.23,81.34,2.59,0.0
13366,5837.45,4037.53,8.82,84.07,10005.12,44.6,1.93,0.0
13367,5848.3,3313.94,8.78,73.79,11560.45,75.95,2.25,0.0
13368,5615.37,3139.52,8.62,81.82,9206.34,47.58,1.91,0.0
13369,5886.57,4100.56,8.92,79.84,9575.22,62.04,1.83,0.0
13370,6154.5,3503.01,8.96,77.89,11471.32,66.1,2.08,0.0
13371,5919.5,3402.48,8.81,74.05,12329.1,75.94,2.36,0.0
13372,5614.46,3174.29,8.72,81.08,9402.7,49.29,1.92,0.0
13373,5741.6,3615.6,9.03,74.74,10766.88,78.87,2.08,0.0
13374,6053.96,3792.19,8.72,76.85,10725.7,70.07,2.02,0.0
13375,6096.35,4205.24,8.63,77.43,11569.67,43.0,2.2,0.0
13376,6155.51,3007.01,9.33,72.72,15008.08,81.41,2.62,0.0
13377,5908.81,3380.04,8.79,73.72,12050.14,74.88,2.31,0.0
13378,6059.85,4047.59,8.91,77.84,12845.61,62.86,2.38,0.0
13379,5611.53,3124.25,8.62,82.46,9229.61,47.55,1.9,0.0
13380,6187.34,3162.22,8.95,72.66,11300.06,57.8,2.04,0.0
13381,5964.65,3647.08,9.33,71.15,13069.77,85.87,2.35,0.0
13382,6121.29,2990.82,8.74,76.92,11088.87,77.03,2.07,1.0
13383,6022.84,3677.38,8.72,77.2,10620.26,78.04,2.02,0.0
13384,5838.27,3263.64,8.68,78.18,11191.53,56.68,2.22,0.0
13385,5808.24,4191.02,8.83,81.44,10126.83,43.01,1.97,0.0
13386,5773.5,3992.97,8.78,84.07,9677.76,50.85,1.91,0.0
13387,6076.37,3338.86,8.85,79.65,11572.72,41.55,2.15,0.0
13388,6129.84,3202.14,8.75,74.44,10795.98,80.39,2.01,0.0
13389,5851.14,3938.13,8.91,79.58,9468.7,42.73,1.82,0.0
13390,5984.94,2778.73,8.9,71.54,13072.34,80.79,2.46,0.0
13391,6026.27,4346.75,8.79,78.29,12734.73,65.19,2.4,0.0
13392,5994.5,3178.46,8.87,77.95,12929.89,66.84,2.43,0.0
13393,5944.94,2985.28,8.23,78.08,10430.13,29.04,2.13,0.0
13394,6133.35,2775.5,9.33,71.07,14815.14,77.6,2.61,0.0
13395,5963.63,3031.68,9.03,70.53,13111.36,53.13,2.44,0.0
13396,5950.5,3210.73,8.88,75.52,12647.07,74.41,2.39,0.0
13397,5941.0,3766.27,9.23,74.61,12818.35,76.8,2.34,0.0
13398,5966.28,4355.29,8.77,78.19,11793.6,64.21,2.26,0.0
13399,5909.18,3314.29,8.85,74.63,12628.48,82.28,2.42,0.0
13400,6088.95,3335.93,9.0,77.96,14040.46,67.1,2.56,0.0
13401,6180.5,3406.3,8.93,79.97,12333.71,68.03,2.22,0.0
13402,6129.1,2790.82,9.33,70.58,14810.4,77.03,2.59,0.0
13403,5858.07,3177.49,8.68,77.85,11219.76,57.27,2.21,0.0
13404,5960.5,1.06,3.02,0.0,2269.51,26.93,1.66,0.0
13405,6057.91,3718.69,8.68,76.83,10705.34,66.46,2.02,0.0
13406,5859.78,3213.04,8.68,77.92,11241.55,57.53,2.21,0.0
13407,5851.79,4038.28,8.83,78.79,9503.65,41.21,1.85,0.0
13408,6046.33,3748.62,9.18,74.36,13959.67,80.26,2.52,0.0
13409,6275.77,2467.38,9.03,69.8,15646.46,79.11,2.75,0.0
13410,6225.03,2518.8,9.03,69.63,15323.23,80.49,2.72,0.0
13411,6268.5,2451.35,9.03,69.89,15608.74,79.34,2.74,0.0
13412,5814.48,4197.09,8.78,83.35,10046.69,40.61,1.97,0.0
13413,5799.5,4156.78,8.77,83.45,10019.51,41.6,1.98,0.0
13414,6106.18,3009.06,8.72,76.96,11009.46,79.78,2.06,1.0
13415,6030.0,3503.83,8.73,76.8,10646.91,77.28,2.03,0.0
13416,6009.25,3234.11,8.98,75.64,13304.96,72.74,2.48,0.0
13417,6215.07,2762.12,8.83,74.98,11238.49,74.8,2.06,0.0
13418,6128.0,3433.55,9.03,75.15,13611.37,72.57,2.46,0.0
13419,6146.94,3228.9,9.0,74.56,13960.94,74.74,2.52,0.0
13420,6259.32,2514.48,8.83,75.19,11816.13,78.97,2.15,0.0
13421,6114.45,3054.23,8.63,74.26,10510.0,64.89,1.99,1.0
13422,5909.71,3551.21,9.03,75.45,12507.85,82.12,2.35,0.0
13423,5792.83,3321.95,9.03,75.02,11468.68,69.47,2.18,0.0
13424,5627.16,3096.4,8.71,81.89,9445.12,52.21,1.93,0.0
13425,6147.12,2999.73,8.84,76.08,11098.36,46.51,2.03,1.0
13426,6221.31,4103.29,8.63,77.18,11782.58,78.06,2.2,0.0
13427,6072.05,3294.81,8.73,76.87,10991.82,65.55,2.07,0.0
13428,5968.5,3508.2,8.92,77.9,12524.6,75.6,2.35,0.0
13429,5882.5,4108.75,8.92,79.96,9595.51,56.69,1.82,0.0
13430,6076.85,3332.78,8.86,79.59,11585.24,41.2,2.16,0.0
13431,5938.0,3376.74,9.33,74.75,13050.89,60.58,2.35,0.0
13432,5815.84,3417.15,8.83,75.4,11273.41,77.22,2.2,0.0
13433,6139.0,4498.57,8.63,78.74,11442.88,41.23,2.15,0.0
13434,5729.82,2792.47,8.74,69.21,10888.99,79.25,2.17,0.0
13435,6081.43,3011.98,8.63,77.06,10480.63,53.41,2.01,0.0
13436,6290.69,3402.02,8.93,77.96,12952.11,85.34,2.3,0.0
13437,6050.07,3534.85,8.92,78.8,11560.47,50.42,2.15,0.0
13438,5780.8,3288.76,9.03,75.1,11267.67,67.56,2.16,0.0
13439,5759.42,3183.22,9.03,74.38,11152.7,69.17,2.14,0.0
13440,6090.3,3280.28,8.64,74.88,10392.03,59.66,1.96,1.0
13441,5955.9,3370.46,8.71,77.92,10806.03,39.08,2.09,0.0
13442,5848.64,3862.14,8.78,82.89,10710.7,46.95,2.09,0.0
13443,6313.03,3463.66,8.93,75.58,13124.56,80.64,2.34,0.0
13444,5980.49,3437.28,8.75,73.12,12563.01,84.11,2.4,0.0
13445,5712.4,3528.99,9.03,74.25,10573.16,78.45,2.05,0.0
13446,5974.08,3549.37,8.89,75.69,12621.31,72.44,2.37,0.0
13447,6129.52,4251.6,8.91,74.09,11929.91,55.27,2.18,0.0
13448,6144.82,2781.88,9.33,70.59,15108.36,79.95,2.63,0.0
13449,5712.6,3523.43,9.03,74.45,10586.15,77.89,2.06,0.0
13450,5962.79,3250.2,8.93,77.1,10847.49,49.88,2.05,0.0
13451,6064.3,3285.48,8.73,76.73,10914.81,64.3,2.07,0.0
13452,5819.95,4184.19,8.78,83.47,10084.74,40.4,1.98,0.0
13453,6028.93,3677.88,8.72,77.24,10591.58,76.02,2.0,0.0
13454,6073.0,3188.83,8.64,76.79,10396.02,61.95,1.99,0.0
13455,6194.83,2870.9,8.84,75.0,11204.76,73.01,2.03,0.0
13456,6032.55,3498.81,8.72,77.33,10653.77,77.86,2.02,0.0
13457,5812.1,3446.06,8.73,73.02,11095.8,69.15,2.2,0.0
13458,6139.92,4500.91,8.63,78.74,11401.36,49.51,2.15,0.0
13459,6148.64,2864.34,9.03,72.17,14679.79,77.92,2.65,0.0
13460,5785.44,4185.55,8.83,83.69,9852.09,40.21,1.94,0.0
13461,5954.33,3024.03,8.68,73.28,12473.15,80.54,2.4,0.0
13462,5961.26,4353.08,8.75,77.9,11650.37,62.49,2.23,0.0
13463,5958.34,3054.01,8.68,73.31,12544.07,80.52,2.42,0.0
13464,6016.71,3197.13,8.92,74.7,11075.07,58.21,2.08,0.0
13465,6030.28,4331.15,8.8,78.13,12810.22,65.27,2.4,0.0
13466,6024.88,3105.86,8.92,76.79,11153.88,65.93,2.07,0.0
13467,6101.79,2980.89,8.83,76.35,10852.67,46.96,2.0,1.0
13468,5760.0,4294.74,8.56,83.04,9491.96,38.49,1.93,0.0
13469,5835.08,3937.25,8.91,79.61,9463.11,40.51,1.81,0.0
13470,5619.76,3066.29,8.6,82.05,9239.58,47.71,1.91,0.0
13471,6120.43,2643.72,9.03,75.78,14361.11,75.02,2.6,0.0
13472,5910.12,3407.38,8.8,73.95,12007.94,74.89,2.32,0.0
13473,6004.34,3462.23,8.93,78.43,11384.19,69.78,2.13,0.0
13474,5992.01,3794.47,9.34,74.84,13210.12,85.3,2.38,0.0
13475,5975.67,3423.48,8.7,72.91,12510.53,84.97,2.42,0.0
13476,6061.16,3790.67,8.93,76.75,10945.05,73.85,2.01,0.0
13477,6040.8,2943.01,9.02,69.61,13698.61,61.1,2.52,0.0
13478,5865.88,4013.82,8.94,80.96,9710.78,61.15,1.86,0.0
13479,6161.82,3132.04,8.83,75.82,10944.73,65.37,2.02,0.0
13480,5940.98,3397.22,9.33,74.92,13088.18,60.66,2.36,0.0
13481,6149.22,3392.98,8.94,80.04,12110.74,69.51,2.2,0.0
13482,6165.5,3312.5,9.01,74.51,14278.8,78.92,2.57,0.0
13483,5774.5,3314.98,9.03,74.9,11205.87,66.74,2.15,0.0
13484,6147.87,4528.14,8.63,78.86,11433.59,44.9,2.15,0.0
13485,6198.64,2657.49,9.03,70.58,15172.75,79.72,2.72,0.0
13486,5939.18,3015.49,9.01,73.64,12995.75,74.96,2.43,0.0
13487,5611.91,3184.15,8.72,82.02,9444.58,47.21,1.92,0.0
13488,5861.22,3421.04,8.72,74.2,11517.79,75.54,2.25,0.0
13489,6012.0,3422.49,8.78,73.18,12629.86,83.59,2.41,0.0
13490,6228.42,2632.86,9.33,69.17,15681.45,76.57,2.7,0.0
13491,6043.72,3464.89,8.94,80.8,11658.28,59.78,2.17,0.0
13492,6088.88,3038.79,8.84,76.8,10779.41,47.89,2.0,1.0
13493,5999.36,3503.26,8.86,77.91,10618.26,69.29,2.0,0.0
13494,5617.16,3082.85,8.61,82.24,9247.93,47.79,1.91,0.0
13495,5783.78,2919.85,8.58,81.23,9282.08,63.47,1.87,0.0
13496,6056.74,3811.41,8.93,76.7,10947.09,72.82,2.02,0.0
13497,6280.5,2479.04,9.03,69.34,15706.48,79.08,2.75,0.0
13498,6159.53,2921.6,9.03,72.71,14805.15,78.45,2.67,0.0
13499,5752.9,3709.0,8.78,75.54,9863.19,47.49,1.95,0.0
13500,6069.51,3656.67,8.94,77.66,11004.46,68.36,2.04,0.0
13501,6060.93,3707.99,8.72,74.79,10696.87,62.95,2.02,0.0
13502,5888.22,3292.09,8.83,75.04,12331.63,82.28,2.37,0.0
13503,6117.97,3084.84,8.63,74.89,10511.95,65.56,1.99,1.0
13504,5614.22,3199.13,8.72,81.46,9375.71,48.96,1.91,0.0
13505,5996.28,3362.53,8.71,78.38,10957.23,41.11,2.11,0.0
13506,6162.73,2957.44,9.33,71.61,14982.83,71.23,2.61,0.0
13507,5782.92,3143.3,9.03,74.18,11310.59,69.68,2.18,0.0
13508,6062.51,3393.34,8.93,76.66,11414.5,77.27,2.11,0.0
13509,6038.56,3452.22,8.94,80.16,11679.95,57.83,2.16,0.0
13510,6042.38,3048.59,8.93,81.61,11825.06,59.38,2.17,0.0
13511,5773.85,3165.2,9.03,73.92,11491.65,69.2,2.2,0.0
13512,6258.18,2546.9,8.83,75.22,11887.22,79.11,2.15,0.0
13513,5848.04,3321.16,8.89,74.78,11599.07,76.36,2.23,0.0
13514,6005.17,3444.94,8.93,78.29,11393.31,70.38,2.12,0.0
13515,6111.06,4307.6,8.91,75.23,11893.16,46.25,2.17,0.0
13516,6108.25,2982.26,9.03,72.84,14263.46,84.4,2.58,0.0
13517,6171.53,3282.64,9.0,74.61,14175.54,78.92,2.54,0.0
13518,6016.0,3215.84,8.88,77.92,13021.02,69.56,2.44,0.0
13519,6030.11,3719.89,8.94,76.99,10759.73,56.17,2.0,1.0
13520,6161.78,3250.89,8.91,74.53,14158.16,78.98,2.57,0.0
13521,6158.35,3266.22,8.91,74.52,14109.53,78.77,2.57,0.0
13522,6060.0,3303.41,8.94,75.08,11495.75,58.35,2.12,0.0
13523,5906.5,3624.92,9.01,74.4,12668.17,77.33,2.36,0.0
13524,5991.27,3582.8,9.33,75.16,13442.08,84.83,2.4,0.0
13525,5839.97,3442.66,9.03,74.5,11990.75,84.56,2.27,0.0
13526,5846.75,3966.21,8.91,79.32,9458.28,42.0,1.81,0.0
13527,6204.0,3307.5,8.75,74.76,14124.92,79.63,2.6,0.0
13528,5998.37,3287.53,8.87,76.56,12939.89,60.74,2.43,0.0
13529,6080.0,3017.07,8.64,76.79,10525.88,53.14,2.0,0.0
13530,5955.95,3333.77,8.71,77.94,10792.66,39.11,2.09,0.0
13531,5760.0,4145.82,8.78,84.29,9948.57,46.17,1.95,0.0
13532,6107.71,3097.49,8.83,75.16,10789.74,55.87,2.0,1.0
13533,6100.4,3368.3,8.93,75.17,11648.03,67.85,2.16,0.0
13534,6138.03,2829.24,9.33,70.48,15004.45,80.32,2.62,0.0
13535,6031.38,3723.06,8.93,77.08,10737.61,56.74,2.01,1.0
13536,5978.77,3495.79,8.24,77.81,10369.27,31.28,2.11,0.0
13537,5973.0,3224.4,8.93,75.75,12761.04,74.11,2.39,0.0
13538,6087.92,3043.81,9.33,73.02,14138.58,75.87,2.49,0.0
13539,6143.84,3198.26,8.75,75.14,10688.87,74.62,1.99,0.0
13540,6120.68,3115.82,8.64,73.93,10499.98,66.15,2.0,1.0
13541,5879.62,2963.02,8.89,73.75,12427.41,69.41,2.37,0.0
13542,6103.95,3026.31,8.84,77.09,10843.44,46.89,2.0,1.0
13543,5993.03,3468.44,8.93,78.03,11320.76,66.63,2.12,0.0
13544,6038.92,3475.82,8.94,80.83,11718.33,57.83,2.17,0.0
13545,5903.75,3491.01,9.03,74.33,12406.97,82.0,2.32,0.0
13546,6172.6,3217.9,9.01,74.77,14118.73,78.95,2.55,0.0
13547,5906.72,3987.47,8.91,78.86,9602.55,46.14,1.82,0.0
13548,6007.76,3471.3,8.94,77.99,11353.72,71.64,2.12,0.0
13549,5972.51,3523.98,8.89,75.84,12513.9,73.15,2.37,0.0
13550,6047.98,3714.37,9.18,74.36,14019.82,80.62,2.52,0.0
13551,5766.82,4307.4,8.57,81.85,9549.87,39.07,1.92,0.0
13552,5912.8,3520.44,9.03,74.75,12494.38,82.2,2.35,0.0
13553,6067.24,3281.56,8.73,76.74,10888.04,63.12,2.05,0.0
13554,6042.18,3026.25,8.93,82.53,11714.66,59.02,2.18,0.0
13555,5910.69,3412.89,8.84,73.71,12314.44,76.4,2.36,0.0
13556,5885.51,3282.67,8.83,74.68,12105.74,81.91,2.33,0.0
13557,6134.28,3717.45,8.79,77.47,11045.79,68.09,2.05,0.0
13558,5828.0,4185.27,8.82,82.0,10110.32,42.01,1.98,0.0
13559,6011.89,3418.59,8.98,76.17,13173.12,75.57,2.43,0.0
13560,5908.65,3014.43,8.94,76.02,10342.57,50.04,1.97,0.0
13561,5996.36,3481.91,8.86,78.95,10695.84,69.82,2.01,0.0
13562,6035.66,2957.36,8.63,76.94,10728.71,69.6,2.06,1.0
13563,5725.51,3179.5,8.73,71.66,10628.7,75.57,2.13,0.0
13564,5828.92,3312.33,9.03,75.03,11996.67,71.77,2.28,0.0
13565,5922.62,2980.39,8.68,72.52,12260.41,79.92,2.4,0.0
13566,6071.47,3023.79,8.62,77.84,10496.09,74.28,2.0,0.0
13567,5976.56,3750.39,9.34,74.93,13111.58,83.08,2.34,0.0
13568,6050.83,3205.28,8.92,77.7,13333.6,68.29,2.47,0.0
13569,6144.18,2982.69,8.74,76.79,11117.06,77.18,2.08,1.0
13570,5973.64,3662.48,9.33,71.04,13164.37,86.55,2.37,0.0
13571,6231.64,2650.91,9.03,70.88,15389.42,80.05,2.73,0.0
13572,5940.03,3756.87,9.23,75.65,12834.08,76.96,2.33,0.0
13573,6029.04,3071.77,8.94,78.85,11642.3,60.96,2.16,0.0
13574,6119.35,3117.68,8.64,74.57,10488.69,66.24,1.98,1.0
13575,5783.46,4106.24,8.68,77.89,10221.55,45.06,2.03,0.0
13576,6127.53,3268.44,9.03,77.93,14414.12,69.06,2.61,0.0
13577,6073.83,3757.63,9.18,74.33,14293.63,80.01,2.57,0.0
13578,6048.16,3567.73,8.92,79.12,11610.38,53.22,2.14,0.0
13579,6089.43,3048.83,8.84,77.2,10782.31,48.21,2.01,1.0
13580,5761.13,4220.67,8.78,83.3,9890.75,46.17,1.95,0.0
13581,6027.52,3555.22,8.89,76.06,13089.13,72.06,2.44,0.0
13582,5773.62,3322.6,9.03,74.88,11216.21,67.45,2.15,0.0
13583,6053.91,3672.28,8.93,77.48,10943.31,67.91,2.01,0.0
13584,5983.64,3218.81,8.95,75.64,13128.07,72.83,2.45,0.0
13585,5784.15,4121.32,8.68,77.78,10379.79,42.87,2.06,0.0
13586,6230.43,2626.13,9.33,69.23,15750.45,76.52,2.69,0.0
13587,5934.34,2987.31,8.68,72.86,12343.58,80.61,2.39,0.0
13588,6073.12,3701.53,8.95,77.87,11356.33,61.15,2.07,0.0
13589,6068.62,3694.55,8.86,77.22,10859.03,81.32,2.03,0.0
13590,5956.53,3386.15,9.33,75.08,13084.05,62.31,2.36,0.0
13591,5985.78,2769.25,8.9,71.8,13212.08,80.87,2.47,0.0
13592,6149.37,2814.09,9.04,71.73,14695.05,77.9,2.64,0.0
13593,6158.43,3009.3,9.32,72.86,15058.79,81.22,2.61,0.0
13594,5940.34,3365.0,8.72,77.71,10824.14,37.49,2.1,0.0
13595,5941.44,3736.42,9.23,74.83,12792.95,76.88,2.34,0.0
13596,6180.53,4209.83,8.63,77.44,11647.73,56.66,2.19,0.0
13597,6108.1,2797.07,9.33,70.77,14674.26,75.4,2.58,0.0
13598,6008.7,4358.0,8.8,78.02,12520.86,64.57,2.37,0.0
13599,6034.0,2812.37,8.94,78.2,11948.65,41.45,2.23,0.0
13600,6053.61,2982.55,8.66,77.33,10792.82,75.71,2.07,1.0
13601,6041.73,3431.66,8.94,79.61,11690.21,58.39,2.15,0.0
13602,6105.0,3012.71,9.03,72.93,14215.22,84.31,2.58,0.0
13603,6046.62,3289.04,9.03,75.59,13765.31,69.89,2.53,0.0
13604,5979.3,3527.37,8.24,77.97,10354.24,31.47,2.11,0.0
13605,6094.89,3863.81,8.73,76.84,10666.82,59.93,2.02,0.0
13606,5760.2,4162.28,8.78,83.24,9841.5,45.89,1.95,0.0
13607,5613.76,3213.1,8.72,82.24,9370.14,48.61,1.92,0.0
13608,6055.55,3486.19,9.14,73.89,14042.77,80.67,2.54,0.0
13609,6048.24,3356.42,8.85,80.54,11531.42,43.02,2.15,0.0
13610,5709.5,3405.29,9.03,73.62,10565.08,71.08,2.06,0.0
13611,6023.96,3683.0,8.72,76.86,10517.21,76.24,2.0,0.0
13612,5759.13,3287.03,9.03,75.01,11147.01,69.13,2.14,0.0
13613,6100.25,3058.49,9.03,72.8,14170.28,84.38,2.58,0.0
13614,5805.0,3399.43,8.74,73.11,11248.62,73.46,2.21,0.0
13615,5869.92,4011.75,8.94,80.68,9726.67,61.28,1.86,0.0
13616,6053.49,3501.09,9.14,73.65,14094.45,80.4,2.54,0.0
13617,5954.31,3370.93,9.33,74.62,13144.56,62.33,2.36,0.0
13618,6023.69,3507.61,8.72,77.44,10683.02,77.76,2.03,0.0
13619,5866.0,4169.36,8.79,83.12,10418.27,41.19,2.03,0.0
13620,5611.0,3050.95,8.7,82.11,9340.65,51.32,1.91,0.0
13621,5940.12,3738.88,9.23,75.44,12829.62,76.93,2.33,0.0
13622,6036.55,3646.26,8.7,76.99,10561.88,80.85,2.01,0.0
13623,5738.2,4167.39,8.78,83.52,9830.16,42.72,1.94,0.0
13624,6107.02,3235.32,8.63,74.96,10484.76,61.43,1.97,1.0
13625,5720.5,3533.85,9.03,74.77,10527.07,78.9,2.05,0.0
13626,5961.84,3330.61,9.33,75.07,13198.42,64.09,2.37,0.0
13627,5889.99,3300.26,8.83,75.0,12079.14,81.64,2.32,0.0
13628,6128.0,3495.16,8.96,79.08,11430.54,65.9,2.07,0.0
13629,6092.2,3202.2,8.72,73.95,11774.98,48.47,2.2,0.0
13630,6168.71,3271.38,8.99,74.48,14136.19,77.98,2.55,0.0
13631,5851.17,4054.43,8.83,78.53,9479.05,41.8,1.84,0.0
13632,5859.12,3330.42,8.82,73.55,11726.48,76.66,2.26,0.0
13633,6057.08,3154.12,8.93,74.22,13270.01,83.18,2.46,0.0
13634,5955.94,3226.96,8.91,75.35,12662.5,74.26,2.39,0.0
13635,5831.98,4257.74,8.81,83.86,9895.27,48.97,1.91,0.0
13636,6200.19,3668.57,8.92,74.32,12453.94,69.62,2.24,0.0
